Date,Time,PAR (raw),Datetime (UTC),Datetime (AST),PAR (calc),,Serial #:,6521
7/27/23,7:35:42,56,7/27/2023 7:35:42,7/27/2023 3:45:18,0.034360355,,,
7/27/23,7:35:43,56,7/27/2023 7:35:43,7/27/2023 3:45:19,0.034360355,,,
7/27/23,7:50:34,55,7/27/2023 7:50:34,7/27/2023 4:00:10,0.034332674,,,
7/27/23,7:50:35,56,7/27/2023 7:50:35,7/27/2023 4:00:11,0.034360355,,,
7/27/23,7:50:36,56,7/27/2023 7:50:36,7/27/2023 4:00:12,0.034360355,,,
7/27/23,7:50:37,56,7/27/2023 7:50:37,7/27/2023 4:00:13,0.034360355,,,
7/27/23,7:50:38,56,7/27/2023 7:50:38,7/27/2023 4:00:14,0.034360355,,,
7/27/23,7:50:39,56,7/27/2023 7:50:39,7/27/2023 4:00:15,0.034360355,,,
7/27/23,7:50:40,56,7/27/2023 7:50:40,7/27/2023 4:00:16,0.034360355,,,
7/27/23,7:50:41,56,7/27/2023 7:50:41,7/27/2023 4:00:17,0.034360355,,,
7/27/23,7:50:43,56,7/27/2023 7:50:43,7/27/2023 4:00:19,0.034360355,,,
7/27/23,7:50:44,56,7/27/2023 7:50:44,7/27/2023 4:00:20,0.034360355,,,
7/27/23,8:05:35,55,7/27/2023 8:05:35,7/27/2023 4:15:11,0.034332674,,,
7/27/23,8:05:36,56,7/27/2023 8:05:36,7/27/2023 4:15:12,0.034360355,,,
7/27/23,8:05:37,56,7/27/2023 8:05:37,7/27/2023 4:15:13,0.034360355,,,
7/27/23,8:05:38,56,7/27/2023 8:05:38,7/27/2023 4:15:14,0.034360355,,,
7/27/23,8:05:39,56,7/27/2023 8:05:39,7/27/2023 4:15:15,0.034360355,,,
7/27/23,8:05:40,56,7/27/2023 8:05:40,7/27/2023 4:15:16,0.034360355,,,
7/27/23,8:05:41,56,7/27/2023 8:05:41,7/27/2023 4:15:17,0.034360355,,,
7/27/23,8:05:42,56,7/27/2023 8:05:42,7/27/2023 4:15:18,0.034360355,,,
7/27/23,8:05:44,56,7/27/2023 8:05:44,7/27/2023 4:15:20,0.034360355,,,
7/27/23,8:05:45,56,7/27/2023 8:05:45,7/27/2023 4:15:21,0.034360355,,,
7/27/23,8:20:36,55,7/27/2023 8:20:36,7/27/2023 4:30:12,0.034332674,,,
7/27/23,8:20:37,55,7/27/2023 8:20:37,7/27/2023 4:30:13,0.034332674,,,
7/27/23,8:20:38,56,7/27/2023 8:20:38,7/27/2023 4:30:14,0.034360355,,,
7/27/23,8:20:39,56,7/27/2023 8:20:39,7/27/2023 4:30:15,0.034360355,,,
7/27/23,8:20:40,56,7/27/2023 8:20:40,7/27/2023 4:30:16,0.034360355,,,
7/27/23,8:20:41,56,7/27/2023 8:20:41,7/27/2023 4:30:17,0.034360355,,,
7/27/23,8:20:42,56,7/27/2023 8:20:42,7/27/2023 4:30:18,0.034360355,,,
7/27/23,8:20:43,56,7/27/2023 8:20:43,7/27/2023 4:30:19,0.034360355,,,
7/27/23,8:20:45,56,7/27/2023 8:20:45,7/27/2023 4:30:21,0.034360355,,,
7/27/23,8:20:46,56,7/27/2023 8:20:46,7/27/2023 4:30:22,0.034360355,,,
7/27/23,8:35:37,55,7/27/2023 8:35:37,7/27/2023 4:45:13,0.034332674,,,
7/27/23,8:35:38,56,7/27/2023 8:35:38,7/27/2023 4:45:14,0.034360355,,,
7/27/23,8:35:39,56,7/27/2023 8:35:39,7/27/2023 4:45:15,0.034360355,,,
7/27/23,8:35:40,56,7/27/2023 8:35:40,7/27/2023 4:45:16,0.034360355,,,
7/27/23,8:35:41,56,7/27/2023 8:35:41,7/27/2023 4:45:17,0.034360355,,,
7/27/23,8:35:42,56,7/27/2023 8:35:42,7/27/2023 4:45:18,0.034360355,,,
7/27/23,8:35:43,56,7/27/2023 8:35:43,7/27/2023 4:45:19,0.034360355,,,
7/27/23,8:35:44,56,7/27/2023 8:35:44,7/27/2023 4:45:20,0.034360355,,,
7/27/23,8:35:46,56,7/27/2023 8:35:46,7/27/2023 4:45:22,0.034360355,,,
7/27/23,8:35:47,56,7/27/2023 8:35:47,7/27/2023 4:45:23,0.034360355,,,
7/27/23,8:50:38,55,7/27/2023 8:50:38,7/27/2023 5:00:14,0.034332674,,,
7/27/23,8:50:39,56,7/27/2023 8:50:39,7/27/2023 5:00:15,0.034360355,,,
7/27/23,8:50:40,56,7/27/2023 8:50:40,7/27/2023 5:00:16,0.034360355,,,
7/27/23,8:50:41,56,7/27/2023 8:50:41,7/27/2023 5:00:17,0.034360355,,,
7/27/23,8:50:42,56,7/27/2023 8:50:42,7/27/2023 5:00:18,0.034360355,,,
7/27/23,8:50:43,56,7/27/2023 8:50:43,7/27/2023 5:00:19,0.034360355,,,
7/27/23,8:50:44,56,7/27/2023 8:50:44,7/27/2023 5:00:20,0.034360355,,,
7/27/23,8:50:45,56,7/27/2023 8:50:45,7/27/2023 5:00:21,0.034360355,,,
7/27/23,8:50:47,56,7/27/2023 8:50:47,7/27/2023 5:00:23,0.034360355,,,
7/27/23,8:50:48,56,7/27/2023 8:50:48,7/27/2023 5:00:24,0.034360355,,,
7/27/23,9:05:39,55,7/27/2023 9:05:39,7/27/2023 5:15:15,0.034332674,,,
7/27/23,9:05:40,56,7/27/2023 9:05:40,7/27/2023 5:15:16,0.034360355,,,
7/27/23,9:05:41,56,7/27/2023 9:05:41,7/27/2023 5:15:17,0.034360355,,,
7/27/23,9:05:42,56,7/27/2023 9:05:42,7/27/2023 5:15:18,0.034360355,,,
7/27/23,9:05:43,56,7/27/2023 9:05:43,7/27/2023 5:15:19,0.034360355,,,
7/27/23,9:05:44,56,7/27/2023 9:05:44,7/27/2023 5:15:20,0.034360355,,,
7/27/23,9:05:45,56,7/27/2023 9:05:45,7/27/2023 5:15:21,0.034360355,,,
7/27/23,9:05:46,56,7/27/2023 9:05:46,7/27/2023 5:15:22,0.034360355,,,
7/27/23,9:05:48,56,7/27/2023 9:05:48,7/27/2023 5:15:24,0.034360355,,,
7/27/23,9:05:49,56,7/27/2023 9:05:49,7/27/2023 5:15:25,0.034360355,,,
7/27/23,9:20:40,55,7/27/2023 9:20:40,7/27/2023 5:30:16,0.034332674,,,
7/27/23,9:20:41,56,7/27/2023 9:20:41,7/27/2023 5:30:17,0.034360355,,,
7/27/23,9:20:42,56,7/27/2023 9:20:42,7/27/2023 5:30:18,0.034360355,,,
7/27/23,9:20:43,56,7/27/2023 9:20:43,7/27/2023 5:30:19,0.034360355,,,
7/27/23,9:20:44,56,7/27/2023 9:20:44,7/27/2023 5:30:20,0.034360355,,,
7/27/23,9:20:45,56,7/27/2023 9:20:45,7/27/2023 5:30:21,0.034360355,,,
7/27/23,9:20:46,56,7/27/2023 9:20:46,7/27/2023 5:30:22,0.034360355,,,
7/27/23,9:20:47,56,7/27/2023 9:20:47,7/27/2023 5:30:23,0.034360355,,,
7/27/23,9:20:49,56,7/27/2023 9:20:49,7/27/2023 5:30:25,0.034360355,,,
7/27/23,9:20:50,56,7/27/2023 9:20:50,7/27/2023 5:30:26,0.034360355,,,
7/27/23,9:35:41,55,7/27/2023 9:35:41,7/27/2023 5:45:17,0.034332674,,,
7/27/23,9:35:42,55,7/27/2023 9:35:42,7/27/2023 5:45:18,0.034332674,,,
7/27/23,9:35:43,55,7/27/2023 9:35:43,7/27/2023 5:45:19,0.034332674,,,
7/27/23,9:35:44,55,7/27/2023 9:35:44,7/27/2023 5:45:20,0.034332674,,,
7/27/23,9:35:45,55,7/27/2023 9:35:45,7/27/2023 5:45:21,0.034332674,,,
7/27/23,9:35:46,55,7/27/2023 9:35:46,7/27/2023 5:45:22,0.034332674,,,
7/27/23,9:35:47,55,7/27/2023 9:35:47,7/27/2023 5:45:23,0.034332674,,,
7/27/23,9:35:48,55,7/27/2023 9:35:48,7/27/2023 5:45:24,0.034332674,,,
7/27/23,9:35:50,57,7/27/2023 9:35:50,7/27/2023 5:45:26,0.034388059,,,
7/27/23,9:35:51,57,7/27/2023 9:35:51,7/27/2023 5:45:27,0.034388059,,,
7/27/23,9:50:42,2257,7/27/2023 9:50:42,7/27/2023 6:00:18,0.202509854,,,
7/27/23,9:50:43,2260,7/27/2023 9:50:43,7/27/2023 6:00:19,0.203000082,,,
7/27/23,9:50:44,2265,7/27/2023 9:50:44,7/27/2023 6:00:20,0.203819767,,,
7/27/23,9:50:45,2272,7/27/2023 9:50:45,7/27/2023 6:00:21,0.20497289,,,
7/27/23,9:50:46,2276,7/27/2023 9:50:46,7/27/2023 6:00:22,0.205634744,,,
7/27/23,9:50:47,2279,7/27/2023 9:50:47,7/27/2023 6:00:23,0.206132536,,,
7/27/23,9:50:48,2281,7/27/2023 9:50:48,7/27/2023 6:00:24,0.206465067,,,
7/27/23,9:50:49,2285,7/27/2023 9:50:49,7/27/2023 6:00:25,0.207131739,,,
7/27/23,9:50:51,2290,7/27/2023 9:50:51,7/27/2023 6:00:27,0.207968107,,,
7/27/23,9:50:52,2294,7/27/2023 9:50:52,7/27/2023 6:00:28,0.208639633,,,
7/27/23,10:05:43,4532,7/27/2023 10:05:43,7/27/2023 6:15:19,1.266881447,,,
7/27/23,10:05:44,4532,7/27/2023 10:05:44,7/27/2023 6:15:20,1.266881447,,,
7/27/23,10:05:45,4534,7/27/2023 10:05:45,7/27/2023 6:15:21,1.268925167,,,
7/27/23,10:05:46,4538,7/27/2023 10:05:46,7/27/2023 6:15:22,1.273022504,,,
7/27/23,10:05:47,4540,7/27/2023 10:05:47,7/27/2023 6:15:23,1.275076131,,,
7/27/23,10:05:48,4542,7/27/2023 10:05:48,7/27/2023 6:15:24,1.277133071,,,
7/27/23,10:05:49,4545,7/27/2023 10:05:49,7/27/2023 6:15:25,1.280224705,,,
7/27/23,10:05:50,4545,7/27/2023 10:05:50,7/27/2023 6:15:26,1.280224705,,,
7/27/23,10:05:52,4545,7/27/2023 10:05:52,7/27/2023 6:15:28,1.280224705,,,
7/27/23,10:05:53,4549,7/27/2023 10:05:53,7/27/2023 6:15:29,1.284358528,,,
7/27/23,10:20:44,5913,7/27/2023 10:20:44,7/27/2023 6:30:20,3.855761342,,,
7/27/23,10:20:45,5917,7/27/2023 10:20:45,7/27/2023 6:30:21,3.868211527,,,
7/27/23,10:20:46,5915,7/27/2023 10:20:46,7/27/2023 6:30:22,3.861981417,,,
7/27/23,10:20:47,5911,7/27/2023 10:20:47,7/27/2023 6:30:23,3.849551285,,,
7/27/23,10:20:48,5910,7/27/2023 10:20:48,7/27/2023 6:30:24,3.846450008,,,
7/27/23,10:20:49,5915,7/27/2023 10:20:49,7/27/2023 6:30:25,3.861981417,,,
7/27/23,10:20:50,5921,7/27/2023 10:20:50,7/27/2023 6:30:26,3.880701914,,,
7/27/23,10:20:51,5924,7/27/2023 10:20:51,7/27/2023 6:30:27,3.890096164,,,
7/27/23,10:20:53,5922,7/27/2023 10:20:53,7/27/2023 6:30:29,3.883830807,,,
7/27/23,10:20:54,5919,7/27/2023 10:20:54,7/27/2023 6:30:30,3.874451687,,,
7/27/23,10:35:45,6675,7/27/2023 10:35:45,7/27/2023 6:45:21,7.12563349,,,
7/27/23,10:35:46,6679,7/27/2023 10:35:46,7/27/2023 6:45:22,7.148642034,,,
7/27/23,10:35:47,6682,7/27/2023 10:35:47,7/27/2023 6:45:23,7.165947185,,,
7/27/23,10:35:48,6685,7/27/2023 10:35:48,7/27/2023 6:45:24,7.183294227,,,
7/27/23,10:35:49,6691,7/27/2023 10:35:49,7/27/2023 6:45:25,7.218114392,,,
7/27/23,10:35:50,6688,7/27/2023 10:35:50,7/27/2023 6:45:26,7.200683262,,,
7/27/23,10:35:51,6684,7/27/2023 10:35:51,7/27/2023 6:45:27,7.177507219,,,
7/27/23,10:35:52,6687,7/27/2023 10:35:52,7/27/2023 6:45:28,7.194882245,,,
7/27/23,10:35:54,6689,7/27/2023 10:35:54,7/27/2023 6:45:30,7.206488957,,,
7/27/23,10:35:55,6692,7/27/2023 10:35:55,7/27/2023 6:45:31,7.223934141,,,
7/27/23,10:50:46,7470,7/27/2023 10:50:46,7/27/2023 7:00:22,13.5234467,,,
7/27/23,10:50:47,7471,7/27/2023 10:50:47,7/27/2023 7:00:23,13.53435025,,,
7/27/23,10:50:48,7470,7/27/2023 10:50:48,7/27/2023 7:00:24,13.5234467,,,
7/27/23,10:50:49,7470,7/27/2023 10:50:49,7/27/2023 7:00:25,13.5234467,,,
7/27/23,10:50:50,7467,7/27/2023 10:50:50,7/27/2023 7:00:26,13.49078873,,,
7/27/23,10:50:51,7466,7/27/2023 10:50:51,7/27/2023 7:00:27,13.47992027,,,
7/27/23,10:50:52,7466,7/27/2023 10:50:52,7/27/2023 7:00:28,13.47992027,,,
7/27/23,10:50:53,7469,7/27/2023 10:50:53,7/27/2023 7:00:29,13.51255193,,,
7/27/23,10:50:55,7472,7/27/2023 10:50:55,7/27/2023 7:00:31,13.54526259,,,
7/27/23,10:50:56,7475,7/27/2023 10:50:56,7/27/2023 7:00:32,13.57805242,,,
7/27/23,11:05:47,7848,7/27/2023 11:05:47,7/27/2023 7:15:23,18.33977524,,,
7/27/23,11:05:48,7849,7/27/2023 11:05:48,7/27/2023 7:15:24,18.35456205,,,
7/27/23,11:05:49,7849,7/27/2023 11:05:49,7/27/2023 7:15:25,18.35456205,,,
7/27/23,11:05:50,7851,7/27/2023 11:05:50,7/27/2023 7:15:26,18.38417145,,,
7/27/23,11:05:51,7857,7/27/2023 11:05:51,7/27/2023 7:15:27,18.47328653,,,
7/27/23,11:05:52,7856,7/27/2023 11:05:52,7/27/2023 7:15:28,18.45840408,,,
7/27/23,11:05:53,7855,7/27/2023 11:05:53,7/27/2023 7:15:29,18.44353361,,,
7/27/23,11:05:54,7853,7/27/2023 11:05:54,7/27/2023 7:15:30,18.41382861,,,
7/27/23,11:05:56,7854,7/27/2023 11:05:56,7/27/2023 7:15:32,18.42867512,,,
7/27/23,11:05:57,7856,7/27/2023 11:05:57,7/27/2023 7:15:33,18.45840408,,,
7/27/23,11:20:48,8347,7/27/2023 11:20:48,7/27/2023 7:30:24,27.41907136,,,
7/27/23,11:20:49,8346,7/27/2023 11:20:49,7/27/2023 7:30:25,27.396982,,,
7/27/23,11:20:50,8347,7/27/2023 11:20:50,7/27/2023 7:30:26,27.41907136,,,
7/27/23,11:20:51,8346,7/27/2023 11:20:51,7/27/2023 7:30:27,27.396982,,,
7/27/23,11:20:52,8345,7/27/2023 11:20:52,7/27/2023 7:30:28,27.37491043,,,
7/27/23,11:20:53,8348,7/27/2023 11:20:53,7/27/2023 7:30:29,27.44117854,,,
7/27/23,11:20:54,8350,7/27/2023 11:20:54,7/27/2023 7:30:30,27.48544637,,,
7/27/23,11:20:55,8350,7/27/2023 11:20:55,7/27/2023 7:30:31,27.48544637,,,
7/27/23,11:20:57,8345,7/27/2023 11:20:57,7/27/2023 7:30:33,27.37491043,,,
7/27/23,11:20:58,8347,7/27/2023 11:20:58,7/27/2023 7:30:34,27.41907136,,,
7/27/23,11:35:49,8646,7/27/2023 11:35:49,7/27/2023 7:45:25,34.89056278,,,
7/27/23,11:35:50,8645,7/27/2023 11:35:50,7/27/2023 7:45:26,34.86245424,,,
7/27/23,11:35:51,8648,7/27/2023 11:35:51,7/27/2023 7:45:27,34.94684789,,,
7/27/23,11:35:52,8650,7/27/2023 11:35:52,7/27/2023 7:45:28,35.00322379,,,
7/27/23,11:35:53,8650,7/27/2023 11:35:53,7/27/2023 7:45:29,35.00322379,,,
7/27/23,11:35:54,8648,7/27/2023 11:35:54,7/27/2023 7:45:30,34.94684789,,,
7/27/23,11:35:55,8650,7/27/2023 11:35:55,7/27/2023 7:45:31,35.00322379,,,
7/27/23,11:35:56,8648,7/27/2023 11:35:56,7/27/2023 7:45:32,34.94684789,,,
7/27/23,11:35:58,8648,7/27/2023 11:35:58,7/27/2023 7:45:34,34.94684789,,,
7/27/23,11:35:59,8650,7/27/2023 11:35:59,7/27/2023 7:45:35,35.00322379,,,
7/27/23,11:50:50,8987,7/27/2023 11:50:50,7/27/2023 8:00:26,45.92656269,,,
7/27/23,11:50:51,8984,7/27/2023 11:50:51,7/27/2023 8:00:27,45.81565396,,,
7/27/23,11:50:52,8984,7/27/2023 11:50:52,7/27/2023 8:00:28,45.81565396,,,
7/27/23,11:50:53,8987,7/27/2023 11:50:53,7/27/2023 8:00:29,45.92656269,,,
7/27/23,11:50:54,8988,7/27/2023 11:50:54,7/27/2023 8:00:30,45.9635919,,,
7/27/23,11:50:55,8988,7/27/2023 11:50:55,7/27/2023 8:00:31,45.9635919,,,
7/27/23,11:50:56,8988,7/27/2023 11:50:56,7/27/2023 8:00:32,45.9635919,,,
7/27/23,11:50:57,8989,7/27/2023 11:50:57,7/27/2023 8:00:33,46.00065096,,,
7/27/23,11:50:59,8990,7/27/2023 11:50:59,7/27/2023 8:00:35,46.0377399,,,
7/27/23,11:51:00,8991,7/27/2023 11:51:00,7/27/2023 8:00:36,46.07485875,,,
7/27/23,12:05:51,9329,7/27/2023 12:05:51,7/27/2023 8:15:27,60.50202738,,,
7/27/23,12:05:52,9328,7/27/2023 12:05:52,7/27/2023 8:15:28,60.45328571,,,
7/27/23,12:05:53,9325,7/27/2023 12:05:53,7/27/2023 8:15:29,60.30729618,,,
7/27/23,12:05:54,9324,7/27/2023 12:05:54,7/27/2023 8:15:30,60.2587114,,,
7/27/23,12:05:55,9326,7/27/2023 12:05:55,7/27/2023 8:15:31,60.35592014,,,
7/27/23,12:05:56,9330,7/27/2023 12:05:56,7/27/2023 8:15:32,60.55080834,,,
7/27/23,12:05:57,9330,7/27/2023 12:05:57,7/27/2023 8:15:33,60.55080834,,,
7/27/23,12:05:58,9330,7/27/2023 12:05:58,7/27/2023 8:15:34,60.55080834,,,
7/27/23,12:06:00,9329,7/27/2023 12:06:00,7/27/2023 8:15:36,60.50202738,,,
7/27/23,12:06:01,9328,7/27/2023 12:06:01,7/27/2023 8:15:37,60.45328571,,,
7/27/23,12:20:52,9504,7/27/2023 12:20:52,7/27/2023 8:30:28,69.66633927,,,
7/27/23,12:20:53,9504,7/27/2023 12:20:53,7/27/2023 8:30:29,69.66633927,,,
7/27/23,12:20:54,9500,7/27/2023 12:20:54,7/27/2023 8:30:30,69.44211192,,,
7/27/23,12:20:55,9497,7/27/2023 12:20:55,7/27/2023 8:30:31,69.27441515,,,
7/27/23,12:20:56,9498,7/27/2023 12:20:56,7/27/2023 8:30:32,69.33026902,,,
7/27/23,12:20:57,9499,7/27/2023 12:20:57,7/27/2023 8:30:33,69.38616794,,,
7/27/23,12:20:58,9503,7/27/2023 12:20:58,7/27/2023 8:30:34,69.61021464,,,
7/27/23,12:20:59,9504,7/27/2023 12:20:59,7/27/2023 8:30:35,69.66633927,,,
7/27/23,12:21:01,9502,7/27/2023 12:21:01,7/27/2023 8:30:37,69.55413524,,,
7/27/23,12:21:02,9495,7/27/2023 12:21:02,7/27/2023 8:30:38,69.16284234,,,
7/27/23,12:35:53,9647,7/27/2023 12:35:53,7/27/2023 8:45:29,78.17636861,,,
7/27/23,12:35:54,9646,7/27/2023 12:35:54,7/27/2023 8:45:30,78.11338813,,,
7/27/23,12:35:55,9650,7/27/2023 12:35:55,7/27/2023 8:45:31,78.36561488,,,
7/27/23,12:35:56,9656,7/27/2023 12:35:56,7/27/2023 8:45:32,78.74548289,,,
7/27/23,12:35:57,9654,7/27/2023 12:35:57,7/27/2023 8:45:33,78.61865606,,,
7/27/23,12:35:58,9650,7/27/2023 12:35:58,7/27/2023 8:45:34,78.36561488,,,
7/27/23,12:35:59,9647,7/27/2023 12:35:59,7/27/2023 8:45:35,78.17636861,,,
7/27/23,12:36:00,9647,7/27/2023 12:36:00,7/27/2023 8:45:36,78.17636861,,,
7/27/23,12:36:02,9650,7/27/2023 12:36:02,7/27/2023 8:45:38,78.36561488,,,
7/27/23,12:36:03,9655,7/27/2023 12:36:03,7/27/2023 8:45:39,78.68204392,,,
7/27/23,12:50:54,9816,7/27/2023 12:50:54,7/27/2023 9:00:30,89.58358756,,,
7/27/23,12:50:55,9816,7/27/2023 12:50:55,7/27/2023 9:00:31,89.58358756,,,
7/27/23,12:50:56,9815,7/27/2023 12:50:56,7/27/2023 9:00:32,89.5114172,,,
7/27/23,12:50:57,9814,7/27/2023 12:50:57,7/27/2023 9:00:33,89.43930497,,,
7/27/23,12:50:58,9812,7/27/2023 12:50:58,7/27/2023 9:00:34,89.29525477,,,
7/27/23,12:50:59,9817,7/27/2023 12:50:59,7/27/2023 9:00:35,89.65581612,,,
7/27/23,12:51:00,9817,7/27/2023 12:51:00,7/27/2023 9:00:36,89.65581612,,,
7/27/23,12:51:01,9815,7/27/2023 12:51:01,7/27/2023 9:00:37,89.5114172,,,
7/27/23,12:51:03,9811,7/27/2023 12:51:03,7/27/2023 9:00:39,89.22331669,,,
7/27/23,12:51:04,9811,7/27/2023 12:51:04,7/27/2023 9:00:40,89.22331669,,,
7/27/23,13:05:55,9485,7/27/2023 13:05:55,7/27/2023 9:15:31,68.60766802,,,
7/27/23,13:05:56,9487,7/27/2023 13:05:56,7/27/2023 9:15:32,68.71834522,,,
7/27/23,13:05:57,9493,7/27/2023 13:05:57,7/27/2023 9:15:33,69.05144924,,,
7/27/23,13:05:58,9500,7/27/2023 13:05:58,7/27/2023 9:15:34,69.44211192,,,
7/27/23,13:05:59,9503,7/27/2023 13:05:59,7/27/2023 9:15:35,69.61021464,,,
7/27/23,13:06:00,9506,7/27/2023 13:06:00,7/27/2023 9:15:36,69.77872431,,,
7/27/23,13:06:01,9505,7/27/2023 13:06:01,7/27/2023 9:15:37,69.72250914,,,
7/27/23,13:06:02,9506,7/27/2023 13:06:02,7/27/2023 9:15:38,69.77872431,,,
7/27/23,13:06:04,9513,7/27/2023 13:06:04,7/27/2023 9:15:40,70.17350159,,,
7/27/23,13:06:05,9515,7/27/2023 13:06:05,7/27/2023 9:15:41,70.28670477,,,
7/27/23,13:20:56,10105,7/27/2023 13:20:56,7/27/2023 9:30:32,113.0794034,,,
7/27/23,13:20:57,10111,7/27/2023 13:20:57,7/27/2023 9:30:33,113.6275424,,,
7/27/23,13:20:58,10111,7/27/2023 13:20:58,7/27/2023 9:30:34,113.6275424,,,
7/27/23,13:20:59,10110,7/27/2023 13:20:59,7/27/2023 9:30:35,113.5360017,,,
7/27/23,13:21:00,10111,7/27/2023 13:21:00,7/27/2023 9:30:36,113.6275424,,,
7/27/23,13:21:01,10113,7/27/2023 13:21:01,7/27/2023 9:30:37,113.8108452,,,
7/27/23,13:21:02,10118,7/27/2023 13:21:02,7/27/2023 9:30:38,114.2703969,,,
7/27/23,13:21:03,10115,7/27/2023 13:21:03,7/27/2023 9:30:39,113.9944437,,,
7/27/23,13:21:05,10119,7/27/2023 13:21:05,7/27/2023 9:30:41,114.3625297,,,
7/27/23,13:21:06,10120,7/27/2023 13:21:06,7/27/2023 9:30:42,114.4547368,,,
7/27/23,13:35:57,10202,7/27/2023 13:35:57,7/27/2023 9:45:33,122.2743059,,,
7/27/23,13:35:58,10200,7/27/2023 13:35:58,7/27/2023 9:45:34,122.0773719,,,
7/27/23,13:35:59,10205,7/27/2023 13:35:59,7/27/2023 9:45:35,122.5703027,,,
7/27/23,13:36:00,10206,7/27/2023 13:36:00,7/27/2023 9:45:36,122.6691274,,,
7/27/23,13:36:01,10205,7/27/2023 13:36:01,7/27/2023 9:45:37,122.5703027,,,
7/27/23,13:36:02,10206,7/27/2023 13:36:02,7/27/2023 9:45:38,122.6691274,,,
7/27/23,13:36:03,10202,7/27/2023 13:36:03,7/27/2023 9:45:39,122.2743059,,,
7/27/23,13:36:04,10205,7/27/2023 13:36:04,7/27/2023 9:45:40,122.5703027,,,
7/27/23,13:36:06,10207,7/27/2023 13:36:06,7/27/2023 9:45:42,122.7680319,,,
7/27/23,13:36:07,10207,7/27/2023 13:36:07,7/27/2023 9:45:43,122.7680319,,,
7/27/23,13:50:58,10355,7/27/2023 13:50:58,7/27/2023 10:00:34,138.3209247,,,
7/27/23,13:50:59,10356,7/27/2023 13:50:59,7/27/2023 10:00:35,138.4324487,,,
7/27/23,13:51:00,10355,7/27/2023 13:51:00,7/27/2023 10:00:36,138.3209247,,,
7/27/23,13:51:01,10355,7/27/2023 13:51:01,7/27/2023 10:00:37,138.3209247,,,
7/27/23,13:51:02,10355,7/27/2023 13:51:02,7/27/2023 10:00:38,138.3209247,,,
7/27/23,13:51:03,10354,7/27/2023 13:51:03,7/27/2023 10:00:39,138.2094906,,,
7/27/23,13:51:04,10354,7/27/2023 13:51:04,7/27/2023 10:00:40,138.2094906,,,
7/27/23,13:51:05,10355,7/27/2023 13:51:05,7/27/2023 10:00:41,138.3209247,,,
7/27/23,13:51:07,10354,7/27/2023 13:51:07,7/27/2023 10:00:43,138.2094906,,,
7/27/23,13:51:08,10354,7/27/2023 13:51:08,7/27/2023 10:00:44,138.2094906,,,
7/27/23,14:05:59,10259,7/27/2023 14:05:59,7/27/2023 10:15:35,128.0224705,,,
7/27/23,14:06:00,10250,7/27/2023 14:06:00,7/27/2023 10:15:36,127.0972185,,,
7/27/23,14:06:01,10238,7/27/2023 14:06:01,7/27/2023 10:15:37,125.8739428,,,
7/27/23,14:06:02,10230,7/27/2023 14:06:02,7/27/2023 10:15:38,125.0649737,,,
7/27/23,14:06:03,10224,7/27/2023 14:06:03,7/27/2023 10:15:39,124.4616606,,,
7/27/23,14:06:04,10223,7/27/2023 14:06:04,7/27/2023 10:15:40,124.3613917,,,
7/27/23,14:06:05,10232,7/27/2023 14:06:05,7/27/2023 10:15:41,125.2667272,,,
7/27/23,14:06:06,10223,7/27/2023 14:06:06,7/27/2023 10:15:42,124.3613917,,,
7/27/23,14:06:08,10228,7/27/2023 14:06:08,7/27/2023 10:15:44,124.8635451,,,
7/27/23,14:06:09,10221,7/27/2023 14:06:09,7/27/2023 10:15:45,124.1610963,,,
7/27/23,14:21:00,10491,7/27/2023 14:21:00,7/27/2023 10:30:36,154.3441821,,,
7/27/23,14:21:01,10501,7/27/2023 14:21:01,7/27/2023 10:30:37,155.5931377,,,
7/27/23,14:21:02,10496,7/27/2023 14:21:02,7/27/2023 10:30:38,154.9674017,,,
7/27/23,14:21:03,10506,7/27/2023 14:21:03,7/27/2023 10:30:39,156.2214003,,,
7/27/23,14:21:04,10496,7/27/2023 14:21:04,7/27/2023 10:30:40,154.9674017,,,
7/27/23,14:21:05,10499,7/27/2023 14:21:05,7/27/2023 10:30:41,155.3425406,,,
7/27/23,14:21:06,10509,7/27/2023 14:21:06,7/27/2023 10:30:42,156.5995749,,,
7/27/23,14:21:07,10504,7/27/2023 14:21:07,7/27/2023 10:30:43,155.9697914,,,
7/27/23,14:21:09,10514,7/27/2023 14:21:09,7/27/2023 10:30:45,157.2319014,,,
7/27/23,14:21:10,10505,7/27/2023 14:21:10,7/27/2023 10:30:46,156.0955451,,,
7/27/23,14:36:01,10637,7/27/2023 14:36:01,7/27/2023 10:45:37,173.6172284,,,
7/27/23,14:36:02,10645,7/27/2023 14:36:02,7/27/2023 10:45:38,174.7402525,,,
7/27/23,14:36:03,10651,7/27/2023 14:36:03,7/27/2023 10:45:39,175.5872851,,,
7/27/23,14:36:04,10649,7/27/2023 14:36:04,7/27/2023 10:45:40,175.3044857,,,
7/27/23,14:36:05,10641,7/27/2023 14:36:05,7/27/2023 10:45:41,174.1778353,,,
7/27/23,14:36:06,10649,7/27/2023 14:36:06,7/27/2023 10:45:42,175.3044857,,,
7/27/23,14:36:07,10650,7/27/2023 14:36:07,7/27/2023 10:45:43,175.4458284,,,
7/27/23,14:36:08,10647,7/27/2023 14:36:08,7/27/2023 10:45:44,175.0221417,,,
